customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,predicted_income,final_income
2471.528431,95697,61,16,55,0,1,114.273025,95697,95697
2927.07045,75685,73,35,47,0,1,369.918482,44619,75685
8400.788878,20870,72,20,90,0,2,345.6,18884,20870
2729.126448,66900,68,15,20,0,1,326.4,30825,66900
7643.068919,0,106,22,51,1,8,508.8,27604,27604
2493.591571,37043,68,25,89,3,1,30.984936,16495,37043
4170.572119,42837,106,15,39,0,1,290.580543,31409,42837
4908.207958,33305,62,3,12,0,5,353.77899,27880,33305
3891.583881,0,103,8,35,0,1,558.281543,53519,53519
2682.423898,24823,69,23,66,0,1,229.279059,24823,24823
10003.24729,98192,84,2,64,1,2,403.2,19245,98192
13094.60875,88249,108,9,71,0,2,244.803741,25370,88249
5719.785738,54585,71,33,39,1,3,340.8,38795,54585
9393.968332,39770,117,11,37,0,3,561.6,39770,39770
3433.82408,85367,85,27,20,0,1,67.975243,39248,85367
4932.878744,74809,61,7,35,0,3,283.787384,12940,74809
13610.10746,50144,114,0,35,0,2,786.934186,24561,50144
2913.323811,20075,79,7,2,1,1,483.731784,20075,20075
5111.304579,76448,63,9,13,0,3,302.4,65602,76448
4540.381153,59556,113,11,86,0,1,681.505066,24641,59556
5598.273622,14174,72,1,62,0,8,345.6,14174,14174
9638.066778,35230,61,27,2,1,2,16.214764,33291,35230
9801.287358,0,91,33,38,0,2,436.8,24589,24589
5504.139033,0,73,18,45,0,5,350.4,27357,27357
8447.801005,0,114,2,45,0,7,547.2,44605,44605
19927.63513,51352,66,21,87,3,2,95.661376,83846,51352
5815.261714,76675,72,5,38,0,9,141.718568,41438,76675
18690.34066,0,68,6,94,0,2,326.4,22249,22249
7224.235434,0,72,27,21,2,2,297.419028,20128,20128
8595.982289,94242,71,35,7,1,2,41.229484,52348,94242
12362.08766,0,113,4,92,0,2,217.92632,17101,17101
4916.303715,71153,122,1,94,0,1,209.019238,56146,71153
8935.274872,63326,225,5,99,0,1,1080.0,34075,63326
5433.214031,29629,71,21,51,4,5,228.443418,28859,29629
4847.24253,0,69,0,32,0,7,599.152722,34819,34819
5714.165863,23726,74,1,83,0,9,355.2,67798,23726
10097.68732,48999,86,6,65,3,2,412.8,20132,48999
4726.869327,13037,124,28,49,0,1,839.348464,13037,13037
7079.790277,24245,63,0,22,0,2,302.4,17937,24245
5395.434909,44047,137,12,38,0,1,969.232217,21385,44047
9452.996411,91942,117,34,61,0,3,561.6,51425,91942
5284.312599,37640,67,25,74,0,4,174.046849,31614,37640
20215.3918,77058,63,16,42,0,2,119.331041,29822,77058
2510.054168,0,73,29,38,0,1,525.6,20368,20368
19884.91592,63755,62,28,40,0,2,291.860708,39049,63755
4014.453113,37384,99,9,17,0,1,475.2,37384,37384
2540.689797,42557,65,4,35,0,1,57.562324,42557,42557
27382.81893,45473,76,10,29,0,2,188.938397,20832,45473
4875.31604,10743,70,12,64,2,8,336.0,10743,10743
12324.2654,0,113,5,90,0,2,813.6,43184,43184
2280.386988,0,61,16,29,0,1,283.881697,25064,25064
4165.994433,0,64,27,32,3,5,575.890362,28859,28859
4974.801539,75644,65,5,68,3,9,467.803638,75644,75644
2404.917967,63455,61,26,71,0,1,287.654819,53807,63455
3032.816016,73782,76,11,97,0,1,111.622054,36548,73782
2891.272351,80590,71,4,19,0,1,134.158389,37124,80590
15261.41386,59797,127,4,50,0,2,609.6,42570,59797
5015.009472,48567,130,12,15,0,1,624.0,48567,48567
5325.394799,62470,66,34,84,0,4,243.766542,29530,62470
5291.395332,57338,66,9,85,0,3,316.8,22886,57338
16107.19004,63288,199,12,92,0,5,558.433218,22799,63288
7605.637524,55281,192,22,68,1,1,921.6,17483,55281
3065.365332,22985,77,4,65,0,1,458.056054,92296,22985
6245.575806,39608,78,14,15,1,7,22.961216,26225,39608
9406.381948,99189,117,27,27,0,3,75.302707,37399,99189
7815.46882,0,112,27,46,0,4,574.102379,25198,25198
9747.99401,0,92,7,89,0,2,514.360634,42596,42596
4686.469674,58089,118,31,83,0,1,566.4,58089,58089
8869.619888,81350,110,1,28,0,9,228.185834,23506,81350
4741.808942,0,65,2,73,0,8,731.289267,23504,23504
24178.68478,43704,201,29,67,0,2,1064.482165,24193,43704
7951.777533,75497,100,5,72,0,3,71.773341,41458,75497
6762.082924,40372,85,15,17,0,4,76.975713,40372,40372
3044.78946,17489,85,31,28,0,1,587.689075,13457,17489
5908.16294,86277,74,19,33,0,3,212.039619,23401,86277
4574.547243,0,63,3,5,0,6,453.6,25134,25134
8377.499751,0,74,14,38,0,2,355.2,25998,25998
22332.43946,49078,97,10,3,0,2,484.013411,49078,49078
5838.89915,81082,73,5,85,0,4,281.295903,81082,81082
7577.065297,0,116,20,9,2,6,835.2,20282,20282
8012.841201,40635,102,4,45,0,6,489.6,11489,40635
9217.978125,26351,119,14,87,0,7,571.2,26351,26351
2749.189304,0,80,15,83,0,1,824.487259,23629,23629
3588.87609,42836,89,32,99,0,1,244.580023,10237,42836
3954.538361,40175,102,34,78,1,1,154.721555,40175,40175
3230.576665,62873,81,0,41,0,1,207.75186,62873,62873
5158.648497,0,74,24,98,0,5,588.936956,11612,11612
2776.582901,50985,71,7,31,0,1,307.68931,43793,50985
12836.00951,0,116,6,28,0,2,835.2,57449,57449
28421.57022,42803,245,21,56,0,2,889.288242,42803,42803
2276.392936,0,69,34,13,1,1,624.980751,26841,26841
3895.961837,35970,98,29,81,0,1,470.4,35970,35970
4247.683347,44537,106,13,42,0,1,441.907057,21500,44537
6005.847375,13528,86,21,35,0,3,412.8,13528,13528
2719.506996,14030,72,11,3,0,1,345.6,14030,14030
4185.757242,0,64,0,56,0,3,492.644465,27568,27568
33473.34946,33190,106,18,95,0,2,508.8,33190,33190
7331.508054,0,100,1,25,0,4,61.580247,39469,39469
9320.284812,21033,118,5,22,0,8,738.975495,37722,21033
3312.323945,26285,84,7,1,0,1,403.2,26285,26285
5560.278162,0,74,29,52,0,8,65.953005,18400,18400
8214.602384,73245,68,33,48,0,2,305.121363,23671,73245
8647.139152,0,119,5,31,0,3,244.816163,28108,28108
4446.738622,0,61,32,42,0,3,616.279356,24031,24031
7769.841954,74365,193,11,85,0,1,926.4,34075,74365
3911.118202,30821,97,27,59,0,1,451.319227,30821,30821
2731.520409,69844,68,5,9,0,1,184.379697,23033,69844
8401.788653,0,124,15,86,0,8,595.2,26351,26351
5875.038074,55836,73,8,87,0,7,314.936185,19831,55836
6188.379423,40352,77,31,33,0,3,406.367233,36938,40352
4506.577736,14985,116,12,45,0,1,571.319514,14985,14985
10548.53703,27458,131,18,62,1,3,730.373515,27458,27458
35203.57475,56343,295,11,69,0,2,1612.962321,35005,56343
8193.750001,12780,111,17,53,2,6,225.437098,12780,12780
5313.436344,68558,131,16,11,0,1,280.903779,50044,68558
4379.770178,47747,111,31,76,0,1,165.588524,47747,47747
20885.55547,16113,81,27,19,0,2,494.890996,16113,16113
2771.963072,0,79,6,55,0,1,379.2,40348,40348
5461.548993,39626,69,23,0,0,3,485.705851,25398,39626
2570.235172,49304,65,28,48,0,1,312.0,31535,49304
2227.072755,27972,61,7,38,0,1,292.8,27972,27972
5394.000979,27568,68,0,62,0,3,278.689331,20252,27568
2300.691547,25905,63,21,12,0,1,302.4,25905,25905
25360.10404,21442,108,16,83,0,2,518.4,21442,21442
4374.038985,34516,113,12,70,3,1,42.950852,34516,34516
4953.358432,0,68,11,90,0,4,342.468248,59292,59292
4590.811214,28354,118,33,20,0,1,320.327775,15462,28354
5062.37379,0,72,22,58,0,5,345.6,18129,18129
9075.768214,37722,116,8,23,0,8,158.077504,37722,37722
8133.157212,32021,70,12,58,0,2,336.0,32021,32021
2869.301319,13393,73,31,11,0,1,34.708194,13393,13393
27937.75093,13624,117,4,11,0,2,561.6,13624,13624
2606.186321,27800,67,9,78,0,1,321.6,27800,27800
7764.273102,58419,191,29,6,0,1,202.468807,31670,58419
18380.39026,50407,92,30,67,0,2,352.060768,23638,50407
6102.953572,0,84,0,76,0,4,856.347474,29950,29950
9191.672825,77603,114,10,83,0,8,547.2,36225,77603
9581.281433,75606,119,6,97,0,7,571.2,20588,75606
7532.262392,41458,98,6,67,0,3,191.100227,41458,41458
2795.321353,0,74,6,61,0,1,420.765993,68899,68899
5673.840992,0,82,13,87,0,7,445.001296,16764,16764
15016.18511,70619,187,2,84,0,3,293.948632,28919,70619
3087.249746,41273,77,16,19,0,1,221.226696,35654,41273
5480.701059,46946,70,10,37,0,9,336.0,25963,46946
7944.973807,0,113,10,97,0,9,542.4,27688,27688
8543.247323,99180,106,15,20,0,3,33.751887,23377,99180
5380.898636,55350,67,0,13,0,9,321.6,55350,55350
4650.063763,28215,65,15,26,0,3,468.0,28215,28215
36946.06393,75425,116,25,88,1,2,663.643801,24631,75425
3314.55133,63583,83,15,8,0,1,167.39959,28523,63583
4566.377261,0,66,27,28,0,3,475.2,39133,39133
5597.12496,37995,139,16,50,0,1,667.2,37995,37995
2540.551456,37125,63,29,78,0,1,290.911693,36631,37125
2939.330187,53357,73,4,77,0,1,55.320014,24721,53357
16068.34838,70140,199,25,15,0,7,955.2,38183,70140
7360.873696,52380,186,27,76,2,1,892.8,52380,52380
2700.985899,79292,67,18,58,0,1,55.394702,23504,79292
3095.705571,0,92,31,24,1,1,774.892461,29462,29462
4383.751482,0,123,14,97,0,1,1480.336748,17120,17120
9928.874825,75425,123,3,49,0,6,823.798803,11489,75425
2399.17815,20992,64,21,73,0,1,307.2,14321,20992
3402.777293,57428,85,34,40,1,1,414.649796,55005,57428
8711.302422,92606,109,26,75,0,3,287.437831,38898,92606
4358.762008,86001,109,4,27,1,1,523.2,39621,86001
2551.226692,79751,63,15,67,0,1,392.235698,79751,79751
5642.747998,68654,71,32,21,2,9,208.048487,20407,68654
4151.667368,0,61,7,71,3,9,208.892861,75644,75644
2842.025913,92629,72,22,1,3,1,60.845685,48791,92629
8791.444942,54094,112,9,51,0,4,502.994931,54094,54094
8268.272933,95419,70,6,61,3,2,336.0,20132,95419
8581.637267,66466,71,20,35,0,2,293.016168,20961,66466
5244.40475,68131,130,22,27,0,1,226.607648,54817,68131
8509.019846,56481,106,7,17,0,3,273.250112,46814,56481
4743.615503,70082,119,17,23,0,1,571.2,14616,70082
22754.66137,51437,115,35,30,0,2,244.086665,22139,51437
5335.015944,0,73,6,97,0,9,525.6,27179,27179
6966.319103,27972,90,13,7,0,8,240.318607,27972,27972
21205.37785,24930,76,7,16,0,2,364.8,24743,24930
4271.200049,26245,110,6,43,0,1,44.284642,26245,26245
5580.818466,57883,69,4,0,0,9,431.847824,21299,57883
2224.089639,0,64,20,4,0,1,483.25721,27501,27501
2709.539796,58828,68,13,98,0,1,446.751243,52266,58828
2890.338106,51906,73,29,78,0,1,374.864662,13424,51906
6403.577368,28095,82,18,2,0,8,393.6,28095,28095
5981.381645,88723,74,12,94,0,8,355.2,49185,88723
6225.022266,53078,79,29,81,2,8,200.97608,48207,53078
8496.358981,88895,106,0,87,0,8,209.863509,50470,88895
10213.99111,60078,127,23,60,0,3,140.819942,35482,60078
4547.162694,0,67,26,4,0,3,321.6,31275,31275
5741.696078,45820,71,4,89,0,8,249.742856,23604,45820
2388.353882,0,73,12,84,0,1,677.970934,16258,16258
12624.96121,12439,115,22,78,0,2,552.0,12439,12439
8382.478392,25998,71,16,38,0,2,791.878042,25998,25998
4964.666365,98451,62,19,57,0,3,316.546868,79814,98451
2871.437451,23803,72,11,90,0,1,410.548521,11822,23803
13080.78528,0,124,12,58,0,2,595.2,27572,27572
2482.411991,26100,67,6,29,0,1,482.4,26100,26100
2726.834065,0,73,8,63,0,1,376.923839,13610,13610
4776.186527,0,67,10,38,0,9,315.215329,25963,25963
6091.89923,65252,78,27,75,0,9,482.48791,43478,65252
5015.009472,48567,130,12,15,0,1,624.0,48567,48567
9035.671134,34337,113,20,44,0,9,542.4,34337,34337
4381.880534,20394,115,28,84,0,1,508.614758,20394,20394
5775.517825,0,76,20,17,0,6,784.611446,39650,39650
4250.282624,0,61,17,1,1,7,292.8,31702,31702
2347.048112,31617,62,17,29,1,1,244.269407,31617,31617
6940.069184,0,62,31,30,1,2,297.6,56005,56005
2572.506605,21104,66,34,74,0,1,118.454974,21104,21104
41491.74481,37748,181,21,22,2,2,868.8,36116,37748
3571.346578,0,96,19,30,0,1,438.661509,20166,20166
12734.21253,25023,82,31,38,0,2,397.139856,25023,25023
4529.112791,0,62,22,57,0,9,271.164139,22842,22842
4177.876779,14108,109,27,88,0,1,523.2,14108,14108
9824.745841,23923,82,29,61,1,2,393.6,12470,23923
2430.801647,0,67,1,19,0,1,321.6,31093,31093
19160.98994,22705,239,19,59,0,7,1294.700423,22705,22705
3301.518961,0,89,10,83,0,1,427.2,26884,26884
4692.098956,0,69,31,89,0,5,506.92275,31320,31320
8092.87696,50825,102,3,46,0,3,369.614729,50825,50825
3964.534974,14616,106,16,23,0,1,575.260213,14616,14616
2497.531509,0,69,5,74,0,1,272.381465,32437,32437
9656.212573,29504,125,16,29,0,9,1224.56345,19429,29504
8888.143979,58789,111,4,69,0,3,215.438825,58789,58789
7347.410517,29491,61,26,62,0,2,292.8,29491,29491
8578.364528,78077,107,11,47,2,6,438.069458,12780,78077
3467.323976,0,96,2,53,0,1,799.251165,93272,93272
8901.468512,76558,74,2,45,0,2,216.980413,49734,76558
2619.337376,78618,66,7,56,0,1,225.578841,78618,78618
8838.085637,82664,114,24,10,3,9,133.425609,82664,82664
10127.77087,23053,132,5,97,0,8,780.941649,23053,23053
4633.452912,50250,117,3,93,0,1,561.6,50250,50250
7796.000083,32169,199,0,74,0,1,785.82348,32169,32169
2993.024583,0,80,28,97,0,1,286.115778,30406,30406
7985.472561,99069,66,7,28,0,2,77.442722,37224,99069
3508.569533,20978,98,19,96,1,1,1176.2788,20978,20978
2722.210707,17576,71,29,70,0,1,398.502948,17576,17576
2783.583044,42297,71,29,62,0,1,200.38673,42297,42297
8649.997286,0,115,0,3,0,3,824.597262,42142,42142
4652.91278,0,63,21,23,0,7,151.231247,11920,11920
8395.806331,0,110,22,72,0,9,161.092415,37308,37308
8804.53711,48990,74,3,20,0,2,355.2,29540,48990
7155.337765,16916,64,31,31,0,2,377.512951,16916,16916
3954.344534,18375,103,8,50,0,1,535.080276,18375,18375
15032.9003,17150,65,28,19,0,2,689.800891,17150,17150
8257.666512,23815,73,4,47,0,2,424.330166,23815,23815
9256.918609,21947,118,30,76,0,9,566.4,21947,21947
6507.751779,0,97,4,11,0,4,863.219668,35349,35349
2530.705137,89451,63,11,2,0,1,61.769564,89451,89451
5482.549359,79325,68,4,31,0,4,251.294821,48993,79325
4050.506193,88454,101,8,89,0,1,308.749796,88454,88454
6326.679236,0,87,2,41,0,3,417.6,60479,60479
2627.76229,20943,69,0,86,0,1,240.00056,20943,20943
7814.604545,51972,66,19,22,0,2,316.8,35434,51972
6314.579645,54408,79,29,17,0,4,288.329793,26585,54408
6386.278164,23751,82,4,9,1,7,586.921708,23751,23751
2537.969253,37612,64,0,32,0,1,307.2,31213,37612
5335.375586,91603,69,4,92,2,3,472.67262,29070,91603
4549.079221,0,62,12,53,0,3,639.758314,55593,55593
4836.21886,16450,128,6,81,0,1,871.484565,16450,16450
6478.801192,50864,83,18,86,1,4,158.362972,24726,50864
35440.14262,74560,110,31,20,0,2,528.0,52651,74560
2404.380963,62488,62,35,47,2,1,200.689331,62488,62488
9264.565015,55837,117,16,35,0,9,741.867506,55837,55837
2433.024631,0,66,12,71,0,1,475.2,12928,12928
5367.089817,97742,67,33,57,0,5,67.648392,11896,97742
2452.360892,0,69,13,75,0,1,496.8,12928,12928
8646.504109,64125,108,3,44,0,3,369.818708,64125,64125
4340.086445,0,62,22,39,0,6,446.4,16513,16513
4930.949334,70412,61,27,12,0,3,136.291083,21576,70412
5292.632491,0,70,13,8,0,3,336.0,10269,10269
8986.610653,66267,111,23,95,0,3,1093.708851,27849,66267
5619.967791,0,82,14,23,0,6,863.935307,26628,26628
10340.45566,40882,89,6,17,0,2,393.637436,37433,40882
6369.262355,34498,83,30,72,0,7,398.4,34498,34498
2767.5949,0,74,0,52,0,1,355.2,34510,34510
4831.421687,23228,64,4,0,1,6,307.2,23228,23228
4282.947971,40864,109,16,70,1,1,166.937747,40864,40864
5718.276608,46133,73,7,78,0,5,19.626306,46133,46133
2580.849899,46900,66,13,59,0,1,316.8,46900,46900
6481.382268,0,92,1,17,0,6,441.6,22081,22081
5133.414764,53390,64,13,41,0,5,278.999409,53390,53390
9369.639891,99185,115,8,19,0,3,449.428182,46814,99185
3196.578455,62815,80,14,84,0,1,47.061469,23629,62815
4720.608872,26277,61,17,30,0,4,292.8,22976,26277
8861.900439,41854,110,17,44,0,8,481.269644,32818,41854
6032.737631,0,86,4,56,0,8,412.8,27756,27756
6832.36853,66627,85,32,55,0,8,733.21126,42360,66627
2242.090803,12131,64,32,60,1,1,251.44949,12131,12131
4157.698118,0,110,4,61,0,1,528.0,40896,40896
6189.122455,0,90,4,18,0,5,648.0,29460,29460
5643.724704,33317,72,18,31,1,3,345.6,33317,33317
5332.462694,68931,66,32,30,0,7,309.577946,68931,68931
2121.313061,0,67,6,60,1,1,321.6,24910,24910
8281.740124,19189,108,21,9,0,3,518.4,19189,19189
7835.929299,49390,195,31,15,0,1,738.05105,27383,49390
2552.913868,33124,67,35,7,0,1,80.119997,33124,33124
2795.410029,40516,70,21,31,0,1,137.168874,34628,40516
8007.399376,0,112,12,93,0,3,537.6,49706,49706
6886.324494,34615,87,6,73,0,7,417.6,21835,34615
5106.781547,29894,72,9,69,4,3,16.510134,22699,29894
5612.375586,0,79,32,2,0,3,379.2,21941,21941
5658.912313,0,84,32,96,0,4,847.490817,45257,45257
7263.599744,86732,180,0,95,0,1,204.373113,70059,86732
8712.157741,68516,216,17,0,0,1,95.693949,24030,68516
9198.685111,31562,115,14,6,0,3,552.0,31562,31562
5162.370678,0,74,33,92,0,4,582.420512,45257,45257
6289.946999,24477,79,15,32,0,3,379.2,24477,24477
3649.708655,0,100,31,80,0,1,480.0,23051,23051
6766.558551,20046,87,15,59,0,3,417.6,20046,20046
4631.011293,78152,114,18,35,0,1,547.2,37709,78152
6810.52531,0,65,7,47,0,2,733.522405,44788,44788
9378.634228,36067,117,30,78,0,3,561.6,21442,36067
15762.53198,44362,66,15,75,0,2,142.113373,26056,44362
2635.505781,77350,66,11,4,0,1,316.8,77350,77350
5741.72743,86641,71,17,79,0,6,161.752532,32375,86641
8414.942855,72258,105,8,50,0,4,12.497538,54094,72258
9123.911266,70737,114,25,12,0,4,741.655597,43811,70737
15994.008,0,159,19,75,0,2,1410.16929,21897,21897
9022.08313,0,125,7,99,0,3,988.535078,12688,12688
4759.664624,0,81,10,80,3,3,388.8,31572,31572
3993.882994,17672,110,28,16,0,1,792.0,75648,17672
18853.73945,0,173,24,21,0,2,1245.6,19132,19132
8840.193762,47297,115,10,46,4,4,796.130111,21238,47297
6696.903521,57240,83,18,79,0,7,83.652384,29539,57240
8476.082867,28181,109,32,41,0,3,523.2,24666,28181
5205.748188,31275,66,26,0,0,3,316.8,31275,31275
6141.961623,0,182,24,45,0,1,1310.4,29633,29633
4376.363592,63774,111,18,63,0,1,60.036683,63774,63774
12375.02163,78441,103,6,73,0,2,613.866905,33604,78441
3451.10244,0,104,19,65,2,1,499.2,34640,34640
8107.26533,0,76,0,91,0,2,364.8,28505,28505
8662.048958,0,117,0,65,0,4,511.422666,32370,32370
8696.907111,91423,109,3,71,1,5,435.796252,67134,91423
2535.266473,86933,63,3,64,0,1,269.563038,25703,86933
5633.741543,65255,72,3,65,2,3,321.457124,20181,65255
5176.730072,41533,65,2,46,0,9,232.879766,21277,41533
5531.723723,50097,71,25,81,0,5,17.484679,22944,50097
2810.671023,73858,72,8,59,3,1,422.59237,24475,73858
2780.729047,94943,69,3,22,0,1,387.545055,58166,94943
2572.452634,72685,68,20,97,5,1,14.464783,58289,72685
7664.219255,60184,199,7,44,1,1,161.61574,32051,60184
3839.746159,0,106,29,38,0,1,763.2,21880,21880
2509.268453,74045,64,23,83,0,1,307.2,50450,74045
14566.09246,52564,122,33,28,0,2,42.131925,22139,52564
3220.775528,19098,87,35,3,0,1,417.6,19098,19098
3199.824902,78784,80,33,72,0,1,239.964694,27179,78784
16045.10952,0,65,10,10,0,2,163.046956,41459,41459
4918.916267,29256,63,33,41,0,5,302.4,29256,29256
5623.757656,77912,71,2,21,1,3,23.89816,62989,77912
5677.465907,45345,72,28,86,0,3,99.039453,45345,45345
3016.444225,25630,86,8,63,0,1,412.8,25630,25630
5279.124682,22280,68,10,48,0,3,169.414572,22280,22280
4803.935174,0,69,31,25,0,7,496.8,23285,23285
2608.786334,61567,65,35,78,0,1,39.532978,21104,61567
7832.569008,34644,66,7,36,0,2,316.8,20495,34644
4260.33573,26991,119,34,65,0,1,856.8,10511,26991
2369.369299,49746,61,5,88,0,1,624.42874,40982,49746
20604.01627,0,72,8,61,1,2,723.010515,26990,26990
2652.067994,49625,66,29,9,0,1,261.549577,13449,49625
2597.864075,49308,65,7,97,0,1,150.235884,23867,49308
7712.436971,63624,95,10,5,0,5,175.243467,21853,63624
4698.88415,80358,116,19,2,0,1,443.637243,44222,80358
3403.919366,38460,88,15,1,1,1,91.55098,31993,38460
4355.702301,0,64,22,22,0,4,460.8,31006,31006
11095.97445,0,101,10,48,0,2,727.2,26140,26140
3300.684961,0,92,3,9,0,1,711.323244,16049,16049
6981.081694,34835,89,1,45,2,9,294.691896,33288,34835
16922.12519,93836,139,1,19,0,2,497.353106,33871,93836
7639.670244,34075,196,8,87,0,1,451.896687,34075,34075
19237.77089,35624,66,6,55,2,2,227.44626,26334,35624
2915.649943,83218,72,6,42,0,1,245.103885,55911,83218
4196.429642,24641,105,12,82,0,1,504.0,24641,24641
16473.16905,22828,106,11,54,0,2,508.8,22828,22828
2657.570431,0,71,22,25,0,1,340.8,25965,25965
3267.709691,28729,90,26,19,3,1,338.744392,28729,28729
2584.532849,72731,65,10,7,0,1,125.704164,43278,72731
5503.919257,59932,71,16,77,1,3,116.600107,20284,59932
8021.067105,54292,67,4,26,0,2,321.6,54292,54292
19606.35999,0,194,0,22,0,2,931.2,20309,20309
1904.000852,0,63,22,7,3,1,302.4,70911,70911
7288.297591,59414,91,23,21,0,3,340.32278,22436,59414
5553.521059,96587,138,31,99,0,1,749.244062,24711,96587
11702.34819,0,111,15,12,0,2,532.8,25074,25074
36897.79765,0,133,0,59,0,2,638.4,17774,17774
2957.102851,94362,74,21,96,0,1,195.405949,18746,94362
19643.54421,84488,61,33,71,0,2,208.885686,33175,84488
4111.888285,65085,103,20,55,0,1,480.073548,25866,65085
15122.99194,0,72,35,86,0,2,518.4,23916,23916
12807.09083,0,69,32,21,0,2,450.760925,55269,55269
2500.241685,0,67,4,44,0,1,664.128009,12459,12459
4260.709139,0,62,1,73,0,3,446.4,29730,29730
2609.533154,60798,66,21,57,0,1,316.8,60798,60798
10796.44832,30761,69,16,16,2,2,331.2,28887,30761
2590.654042,25981,65,33,38,0,1,77.54669,25143,25981
29199.81072,67739,149,4,76,0,2,270.373444,24695,67739
4194.659772,25581,105,9,21,0,1,429.695284,60475,25581
10314.52484,99759,65,12,25,3,2,74.463101,31991,99759
9028.307862,76514,112,19,0,0,3,573.941286,37695,76514
3954.344534,18375,103,8,50,0,1,535.080276,18375,18375
6089.517361,21832,84,29,39,0,3,403.2,13662,21832
12827.42831,0,117,25,43,0,2,842.4,39778,39778
9135.291575,95330,113,1,1,0,3,542.4,37386,95330
7902.681227,0,106,21,25,0,9,634.396608,12677,12677
14827.91055,0,68,31,69,2,2,326.4,28139,28139
2500.834374,25899,63,20,36,0,1,302.4,25899,25899
5395.346288,0,74,13,30,0,4,355.2,15383,15383
2651.615963,33201,66,9,56,0,1,314.044227,33201,33201
2119.894333,18287,61,6,56,4,1,292.8,18287,18287
7155.471967,76506,89,35,65,0,8,427.2,20416,76506
5994.226432,41859,76,18,58,0,5,166.1306,25714,41859
22647.21772,27504,91,26,45,0,2,436.8,27504,27504
2833.797966,45360,73,16,71,0,1,350.4,45360,45360
22332.43946,49078,97,10,3,0,2,484.013411,49078,49078
5846.41534,0,90,16,66,2,6,648.0,12780,12780
2867.211836,91810,71,27,43,0,1,165.520952,39783,91810
